Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2019-08-23,48.849124908447266,50.65999984741211,53.01250076293945,50.25,52.35749816894531,187272000
2019-08-26,49.77722930908203,51.622501373291016,51.79750061035156,51.26499938964844,51.46500015258789,104174400
2019-08-27,49.21554946899414,51.040000915527344,52.13750076293945,50.88249969482422,51.96500015258789,103493200
2019-08-28,49.545799255371094,51.38249969482422,51.43000030517578,50.83000183105469,51.025001525878906,63755200
2019-08-29,50.38471984863281,52.252498626708984,52.33000183105469,51.665000915527344,52.125,83962000
2019-08-30,50.31962585449219,52.185001373291016,52.61249923706055,51.79999923706055,52.540000915527344,84573600
2019-09-03,49.5867805480957,51.42499923706055,51.744998931884766,51.05500030517578,51.60749816894531,80092000
2019-09-04,50.4281005859375,52.29750061035156,52.369998931884766,51.83000183105469,52.09749984741211,76752400
2019-09-05,51.41404724121094,53.31999969482422,53.49250030517578,52.877498626708984,53.0,95654800
2019-09-06,51.40922927856445,53.314998626708984,53.60499954223633,53.127498626708984,53.51250076293945,77449200
2019-09-09,51.62859344482422,53.54249954223633,54.11000061035156,52.76750183105469,53.709999084472656,109237600
2019-09-10,52.238487243652344,54.17499923706055,54.19499969482422,52.9275016784668,53.46500015258789,127111600
2019-09-11,53.899410247802734,55.897499084472656,55.9275016784668,54.432498931884766,54.51750183105469,177158400
2019-09-12,53.778892517089844,55.772499084472656,56.60499954223633,55.71500015258789,56.20000076293945,128906800
2019-09-13,52.732669830322266,54.6875,55.1974983215332,54.255001068115234,55.0,159053200
2019-09-16,53.009891510009766,54.974998474121094,55.032501220703125,54.38999938964844,54.432498931884766,84632400
2019-09-17,53.20275115966797,55.17499923706055,55.20500183105469,54.779998779296875,54.9900016784668,73274800
2019-09-18,53.701744079589844,55.692501068115234,55.712501525878906,54.86000061035156,55.26499938964844,101360000
2019-09-19,53.265419006347656,55.2400016784668,55.939998626708984,55.092498779296875,55.502498626708984,88242400
2019-09-20,52.486785888671875,54.432498931884766,55.63999938964844,54.36750030517578,55.345001220703125,221652400
2019-09-23,52.725440979003906,54.68000030517578,54.959999084472656,54.412498474121094,54.73749923706055,76662000
2019-09-24,52.474727630615234,54.41999816894531,55.622501373291016,54.29750061035156,55.25749969482422,124763200
2019-09-25,53.28230285644531,55.25749969482422,55.375,54.28499984741211,54.63750076293945,87613600
2019-09-26,53.007484436035156,54.97249984741211,55.23500061035156,54.70750045776367,55.0,75334000
2019-09-27,52.74953842163086,54.70500183105469,55.2400016784668,54.31999969482422,55.1349983215332,101408000
2019-09-30,53.991024017333984,55.99250030517578,56.14500045776367,55.1974983215332,55.224998474121094,103909600
2019-10-01,54.14048385620117,56.147499084472656,57.05500030517578,56.04999923706055,56.26750183105469,139223200
2019-10-02,52.783294677734375,54.7400016784668,55.89500045776367,54.48249816894531,55.76499938964844,138449200
2019-10-03,53.231666564941406,55.20500183105469,55.2400016784668,53.782501220703125,54.60749816894531,114426000
2019-10-04,54.72385025024414,56.752498626708984,56.872501373291016,55.97249984741211,56.40999984741211,138478800
2019-10-07,54.73590850830078,56.76499938964844,57.48249816894531,56.459999084472656,56.567501068115234,122306000
2019-10-08,54.09467697143555,56.099998474121094,57.01499938964844,56.08250045776367,56.45500183105469,111820000
2019-10-09,54.72867965698242,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,74770400
2019-10-10,55.46632766723633,57.522499084472656,57.61000061035156,56.82500076293945,56.98249816894531,113013600
2019-10-11,56.941646575927734,59.0525016784668,59.40999984741211,58.07749938964844,58.23749923706055,166795600
2019-10-14,56.85967254638672,58.967498779296875,59.532501220703125,58.66749954223633,58.724998474121094,96427600
2019-10-15,56.72708511352539,58.83000183105469,59.412498474121094,58.720001220703125,59.09749984741211,87360000
2019-10-16,56.498085021972656,58.592498779296875,58.810001373291016,58.29999923706055,58.342498779296875,73903200
2019-10-17,56.71744918823242,58.81999969482422,59.037498474121094,58.380001068115234,58.772499084472656,67585200
2019-10-18,56.98984909057617,59.102500915527344,59.39500045776367,58.5724983215332,58.647499084472656,97433600
2019-10-21,57.97821807861328,60.127498626708984,60.247501373291016,59.33000183105469,59.380001068115234,87247200
2019-10-22,57.84563064575195,59.9900016784668,60.54999923706055,59.904998779296875,60.290000915527344,82293600
2019-10-23,58.621849060058594,60.79499816894531,60.810001373291016,60.30500030517578,60.525001525878906,75828800
2019-10-24,58.71827697753906,60.89500045776367,61.20000076293945,60.45249938964844,61.127498626708984,69275200
2019-10-25,59.44146728515625,61.64500045776367,61.682498931884766,60.720001220703125,60.790000915527344,73477200
2019-10-28,60.036895751953125,62.26250076293945,62.3125,61.68000030517578,61.85499954223633,96572800
2019-10-29,58.64837646484375,60.8224983215332,62.4375,60.64250183105469,62.24250030517578,142839600
2019-10-30,58.64113235473633,60.814998626708984,61.32500076293945,60.3025016784668,61.189998626708984,124522000
2019-10-31,59.96698760986328,62.189998626708984,62.29249954223633,59.314998626708984,61.810001373291016,139162000
2019-11-01,61.66889953613281,63.95500183105469,63.98249816894531,62.290000915527344,62.3849983215332,151125200
2019-11-04,62.07387924194336,64.375,64.4625015258789,63.845001220703125,64.3324966430664,103272000
2019-11-05,61.98468780517578,64.28250122070312,64.54750061035156,64.08000183105469,64.26249694824219,79897600
2019-11-06,62.01121139526367,64.30999755859375,64.37249755859375,63.842498779296875,64.19249725341797,75864400
2019-11-07,62.72689437866211,64.85749816894531,65.0875015258789,64.52749633789062,64.68499755859375,94940400
2019-11-08,62.8985710144043,65.03500366210938,65.11000061035156,64.2125015258789,64.67250061035156,69986400
2019-11-11,63.39665603637695,65.55000305175781,65.61750030517578,64.56999969482422,64.57499694824219,81821200
2019-11-12,63.338623046875,65.48999786376953,65.69750213623047,65.2300033569336,65.38749694824219,87388800
2019-11-13,63.94549560546875,66.11750030517578,66.19499969482422,65.26750183105469,65.28250122070312,102734400
2019-11-14,63.5030403137207,65.66000366210938,66.22000122070312,65.5250015258789,65.9375,89182800
2019-11-15,64.25741577148438,66.44000244140625,66.44499969482422,65.75250244140625,65.91999816894531,100206400
2019-11-18,64.58142852783203,66.7750015258789,66.85749816894531,66.05750274658203,66.44999694824219,86703200
2019-11-19,64.38557434082031,66.57250213623047,67.0,66.34750366210938,66.9749984741211,76167200
2019-11-20,63.63600158691406,65.79750061035156,66.5199966430664,65.0999984741211,66.38500213623047,106234400
2019-11-21,63.350704193115234,65.50250244140625,66.00250244140625,65.29499816894531,65.92250061035156,121395200
2019-11-22,63.29509735107422,65.44499969482422,65.79499816894531,65.20999908447266,65.64749908447266,65325200
2019-11-25,64.4049072265625,66.59249877929688,66.61000061035156,65.62999725341797,65.67749786376953,84020400
2019-11-26,63.9019775390625,66.07250213623047,66.79000091552734,65.625,66.73500061035156,105207600
2019-11-27,64.76033020019531,66.95999908447266,66.99500274658203,66.32749938964844,66.3949966430664,65235600
2019-11-29,64.61766815185547,66.8125,67.0,66.4749984741211,66.6500015258789,46617600
2019-12-02,63.87055969238281,66.04000091552734,67.0625,65.86250305175781,66.81749725341797,94487200
2019-12-03,62.73173522949219,64.86250305175781,64.88249969482422,64.07250213623047,64.57749938964844,114430400
2019-12-04,63.285423278808594,65.43499755859375,65.82749938964844,65.16999816894531,65.26750183105469,67181600
2019-12-05,64.21388244628906,66.3949966430664,66.47250366210938,65.68250274658203,65.94750213623047,74424400
2019-12-06,65.45426940917969,67.67749786376953,67.75,66.82499694824219,66.87000274658203,106075600
2019-12-09,64.53788757324219,66.7300033569336,67.69999694824219,66.22750091552734,67.5,128042400
2019-12-10,64.91506958007812,67.12000274658203,67.51750183105469,66.46499633789062,67.1500015258789,90420400
2019-12-11,65.46878051757812,67.69249725341797,67.7750015258789,67.125,67.20249938964844,78756800
2019-12-12,65.63558959960938,67.86499786376953,68.13999938964844,66.83000183105469,66.94499969482422,137310400
2019-12-13,66.52778625488281,68.7874984741211,68.82499694824219,67.73249816894531,67.86499786376953,133587600
2019-12-16,67.6666259765625,69.96499633789062,70.19750213623047,69.24500274658203,69.25,128186000
2019-12-17,67.79959106445312,70.10250091552734,70.44249725341797,69.69999694824219,69.89250183105469,114158400
2019-12-18,67.63758850097656,69.93499755859375,70.4749984741211,69.77999877929688,69.94999694824219,116028400
2019-12-19,67.70529174804688,70.00499725341797,70.29499816894531,69.73750305175781,69.875,98369200
2019-12-20,67.5650863647461,69.86000061035156,70.6624984741211,69.63999938964844,70.55750274658203,275978000
2019-12-23,68.66761016845703,71.0,71.0625,70.09249877929688,70.13249969482422,98572000
2019-12-24,68.7328872680664,71.06749725341797,71.22250366210938,70.7300033569336,71.17250061035156,48478800
2019-12-26,70.0965805053711,72.47750091552734,72.49500274658203,71.17500305175781,71.20500183105469,93121200
2019-12-27,70.0699691772461,72.44999694824219,73.49250030517578,72.02999877929688,72.77999877929688,146266000
2019-12-30,70.48584747314453,72.87999725341797,73.17250061035156,71.30500030517578,72.36499786376953,144114400
2019-12-31,71.00086212158203,73.4124984741211,73.41999816894531,72.37999725341797,72.48249816894531,100805600
2020-01-02,72.6208267211914,75.0875015258789,75.1500015258789,73.79750061035156,74.05999755859375,135480400
2020-01-03,71.91482543945312,74.35749816894531,75.1449966430664,74.125,74.2874984741211,146322800
2020-01-06,72.48785400390625,74.94999694824219,74.98999786376953,73.1875,73.44750213623047,118387200
2020-01-07,72.1469497680664,74.59750366210938,75.2249984741211,74.37000274658203,74.95999908447266,108872000
2020-01-08,73.30751037597656,75.79750061035156,76.11000061035156,74.29000091552734,74.29000091552734,132079200
2020-01-09,74.86463165283203,77.40750122070312,77.60749816894531,76.55000305175781,76.80999755859375,170108400
2020-01-10,75.03385925292969,77.5824966430664,78.1675033569336,77.0625,77.6500015258789,140644800
2020-01-13,76.6369400024414,79.23999786376953,79.26750183105469,77.7874984741211,77.91000366210938,121532000
2020-01-14,75.60208129882812,78.16999816894531,79.39250183105469,78.0425033569336,79.17500305175781,161954400
2020-01-15,75.27809143066406,77.83499908447266,78.875,77.38749694824219,77.9625015258789,121923600
2020-01-16,76.2210693359375,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200
2020-01-17,77.06488800048828,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400
2020-01-21,76.54261779785156,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200
2020-01-22,76.81584167480469,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400
2020-01-23,77.185791015625,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000
2020-01-24,76.96333312988281,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600
2020-01-27,74.7001953125,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000
2020-01-28,76.81343078613281,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000
2020-01-29,78.42131805419922,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200
2020-01-30,78.30768585205078,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200
2020-01-31,74.83561706542969,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400
2020-02-03,74.63008117675781,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400
2020-02-04,77.0938949584961,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400
2020-02-05,77.72254180908203,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800
2020-02-06,78.63165283203125,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600
